Country_code,Region_name,Country,Country (CN),IATA,Airport,Latitude,Longitude
AU,Northern Territory,Australia,澳大利亞,CDA,Cooinda ,-12.9033,132.532
AU,Northern Territory,Australia,澳大利亞,CFI,Camfield ,-17.0217,131.327
AU,Northern Territory,Australia,澳大利亞,CKI,Croker Island ,-11.165,132.483
AU,Northern Territory,Australia,澳大利亞,COB,Coolibah ,-15.5483,130.962
AU,Northern Territory,Australia,澳大利亞,CSD,Cresswell Downs ,-17.948,135.916
AU,Northern Territory,Australia,澳大利亞,CTR,Cattle Creek ,-17.607,131.549
AU,Northern Territory,Australia,澳大利亞,DKV,Docker River ,-24.86,129.07
AU,Northern Territory,Australia,澳大利亞,DLV,Delissaville ,-12.55,130.685
AU,Northern Territory,Australia,澳大利亞,DRW,Darwin International ,-12.4147,130.877
AU,Northern Territory,Australia,澳大利亞,DVR,Daly River ,-13.7498,130.694
AU,Northern Territory,Australia,澳大利亞,DYW,Daly Waters ,-16.2647,133.383
AU,Northern Territory,Australia,澳大利亞,EDD,Erldunda ,-25.2058,133.254
AU,Northern Territory,Australia,澳大利亞,EKD,Elkedra ,-21.1725,135.444
AU,Northern Territory,Australia,澳大利亞,ELC,Elcho Island ,-12.0194,135.571
AU,Northern Territory,Australia,澳大利亞,EVD,Eva Downs ,-18.001,134.863
AU,Northern Territory,Australia,澳大利亞,FIK,Finke ,-25.5947,134.583
AU,Northern Territory,Australia,澳大利亞,GBL,South Goulburn Island ,-11.65,133.382
AU,Northern Territory,Australia,澳大利亞,GOV,Gove ,-12.2694,136.818
AU,Northern Territory,Australia,澳大利亞,GPN,Garden Point ,-11.4025,130.422
AU,Northern Territory,Australia,澳大利亞,GTE,Groote Eylandt ,-13.975,136.46
AU,Northern Territory,Australia,澳大利亞,GTS,The Granites ,-26.9483,133.607
AU,Northern Territory,Australia,澳大利亞,HMG,Hermannsburg ,-23.93,132.805
AU,Northern Territory,Australia,澳大利亞,HOK,Hooker Creek ,-18.3367,130.638
AU,Northern Territory,Australia,澳大利亞,HRY,Henbury ,-24.584,133.236
AU,Northern Territory,Australia,澳大利亞,HUB,Humbert River ,-16.4897,130.63
AU,Northern Territory,Australia,澳大利亞,IVW,Inverway ,-17.8411,129.643
AU,Northern Territory,Australia,澳大利亞,JAB,Jabiru ,-12.6583,132.893
AU,Northern Territory,Australia,澳大利亞,KBB,Kirkimbie ,-17.7792,129.21
AU,Northern Territory,Australia,澳大利亞,KBJ,Kings Canyon ,-24.26,131.49
AU,Northern Territory,Australia,澳大利亞,KCS,Kings Creek Station ,-24.4233,131.835
AU,Northern Territory,Australia,澳大利亞,KFG,Kalkgurung ,-17.4319,130.808
AU,Northern Territory,Australia,澳大利亞,KGR,Kulgera ,-25.8428,133.292
AU,Northern Territory,Australia,澳大利亞,KRD,Kurundi ,-20.51,134.671
AU,Northern Territory,Australia,澳大利亞,KTR,RAAF Base Tindal,-14.5211,132.378
AU,Northern Territory,Australia,澳大利亞,LEL,Lake Evella ,-12.4989,135.806
AU,Northern Territory,Australia,澳大利亞,LIB,Limbunya ,-17.2356,129.882
AU,Northern Territory,Australia,澳大利亞,LNH,Lake Nash ,-20.9807,137.918
AU,Northern Territory,Australia,澳大利亞,MCV,McArthur River Mine ,-16.4425,136.084
AU,Northern Territory,Australia,澳大利亞,MFP,Manners Creek ,-22.1,137.983
AU,Northern Territory,Australia,澳大利亞,MGT,Milingimbi ,-12.0944,134.894
AU,Northern Territory,Australia,澳大利亞,MIY,Mittiebah ,-18.8093,137.081
AU,Northern Territory,Australia,澳大利亞,MIZ,Mainoru ,-14.0533,134.094
AU,Northern Territory,Australia,澳大利亞,MKV,Mount Cavenagh ,-25.9667,133.2
AU,Northern Territory,Australia,澳大利亞,MNG,Maningrida ,-12.0561,134.234
AU,Northern Territory,Australia,澳大利亞,MNV,Mount Valley ,-14.1167,133.833
AU,Northern Territory,Australia,澳大利亞,MNW,MacDonald Downs ,-22.444,135.199
AU,Northern Territory,Australia,澳大利亞,MQE,Marqua ,-22.8058,137.251
AU,Northern Territory,Australia,澳大利亞,MRT,Moroak ,-14.8181,133.701
AU,Northern Territory,Australia,澳大利亞,MSF,Mount Swan ,-22.6247,135.035
AU,Northern Territory,Australia,澳大利亞,MTD,Mount Sandford Station ,-16.9783,130.555
AU,Northern Territory,Australia,澳大利亞,MUP,Mulga Park ,-25.86,131.65
AU,Northern Territory,Australia,澳大利亞,NPP,Napperby ,-22.5312,133.763
AU,Northern Territory,Australia,澳大利亞,NRY,Newry ,-16.0442,129.264
AU,Northern Territory,Australia,澳大利亞,NUB,Numbulwar ,-14.2717,135.717
AU,Northern Territory,Australia,澳大利亞,PEP,Peppimenarti ,-14.1442,130.091
AU,Northern Territory,Australia,澳大利亞,PKT,Port Keats Airfield,-14.25,129.529
AU,Northern Territory,Australia,澳大利亞,RAM,Ramingining ,-12.3564,134.898
AU,Northern Territory,Australia,澳大利亞,RDA,Rockhampton Downs ,-18.9533,135.201
AU,Northern Territory,Australia,澳大利亞,RPB,Roper Bar ,-14.7348,134.525
AU,Northern Territory,Australia,澳大利亞,RPM,Ngukurr ,-14.7228,134.747
AU,Northern Territory,Australia,澳大利亞,RPV,Roper Valley ,-14.9215,134.05
AU,Northern Territory,Australia,澳大利亞,RRV,Robinson River  (Northern Territory),-16.7183,136.945
AU,Northern Territory,Australia,澳大利亞,SHU,Smith Point ,-11.15,132.15
AU,Northern Territory,Australia,澳大利亞,SNB,Snake Bay ,-11.4228,130.654
AU,Northern Territory,Australia,澳大利亞,TBK,Timber Creek ,-15.62,130.445
AU,Northern Territory,Australia,澳大利亞,TCA,Tennant Creek ,-19.6344,134.183
AU,Northern Territory,Australia,澳大利亞,TYP,Tobermorey ,-22.2558,137.953
AU,Northern Territory,Australia,澳大利亞,UTD,Nutwood Downs ,-15.8074,134.146
AU,Northern Territory,Australia,澳大利亞,VCD,Victoria River Downs ,-16.4021,131.005
AU,Northern Territory,Australia,澳大利亞,WAV,Wave Hill ,-17.3933,131.118
AU,Northern Territory,Australia,澳大利亞,WLL,Wollogorang ,-17.2199,137.935
AU,Northern Territory,Australia,澳大利亞,WLO,Waterloo ,-16.63,129.32
AU,Northern Territory,Australia,澳大利亞,YUE,Yuendumu ,-22.2542,131.782
AU,Queensland,Australia,澳大利亞,AAB,Arrabury ,-26.693,141.048
AU,Queensland,Australia,澳大利亞,ABG,Abingdon ,-17.6167,143.167
AU,Queensland,Australia,澳大利亞,ABH,Alpha ,-23.6461,146.584
AU,Queensland,Australia,澳大利亞,ABM,Northern Peninsula ,-10.9508,142.459
AU,Queensland,Australia,澳大利亞,AGW,Agnew ,-12.1456,142.149
AU,Queensland,Australia,澳大利亞,AUD,Augustus Downs ,-18.515,139.878
AU,Queensland,Australia,澳大利亞,AUU,Aurukun ,-13.3541,141.721
AU,Queensland,Australia,澳大利亞,AXC,Aramac ,-22.9667,145.242
AU,Queensland,Australia,澳大利亞,AYR,Ayr ,-19.5844,147.329
AU,Queensland,Australia,澳大利亞,BBL,Ballera ,-27.4056,141.809
AU,Queensland,Australia,澳大利亞,BCI,Barcaldine ,-23.5653,145.307
AU,Queensland,Australia,澳大利亞,BCK,Bolwarra ,-17.3883,144.169
AU,Queensland,Australia,澳大利亞,BDB,Bundaberg ,-24.9039,152.319
AU,Queensland,Australia,澳大利亞,BDD,Badu Island ,-10.15,142.173
AU,Queensland,Australia,澳大利亞,BEU,Bedourie ,-24.3461,139.46
AU,Queensland,Australia,澳大利亞,BFC,Bloomfield ,-15.8736,145.33
AU,Queensland,Australia,澳大利亞,BHT,Brighton Downs ,-23.3639,141.563
AU,Queensland,Australia,澳大利亞,BIP,Bulimba ,-16.8808,143.479
AU,Queensland,Australia,澳大利亞,BKP,Barkly Downs ,-20.4958,138.475
AU,Queensland,Australia,澳大利亞,BKQ,Blackall ,-24.4278,145.429
AU,Queensland,Australia,澳大利亞,BLS,Bollon ,-28.0583,147.483
AU,Queensland,Australia,澳大利亞,BLT,Blackwater ,-23.6031,148.807
AU,Queensland,Australia,澳大利亞,BMP,Brampton Island ,-20.8033,149.27
AU,Queensland,Australia,澳大利亞,BNE,Brisbane ,-27.3842,153.117
AU,Queensland,Australia,澳大利亞,BQL,Boulia ,-22.9133,139.9
AU,Queensland,Australia,澳大利亞,BTX,Betoota ,-25.6417,140.783
AU,Queensland,Australia,澳大利亞,BUC,Burketown ,-17.7486,139.534
AU,Queensland,Australia,澳大利亞,BVI,Birdsville ,-25.8975,139.348
AU,Queensland,Australia,澳大利亞,BVW,Batavia Downs ,-12.6592,142.675
AU,Queensland,Australia,澳大利亞,BZP,Bizant ,-14.7403,144.119
AU,Queensland,Australia,澳大利亞,CBY,Canobie ,-19.4794,140.927
AU,Queensland,Australia,澳大利亞,CCL,Chinchilla ,-26.775,150.617
AU,Queensland,Australia,澳大利亞,CDQ,Croydon ,-18.225,142.258
AU,Queensland,Australia,澳大利亞,CFP,Carpentaria Downs ,-18.7167,144.317
AU,Queensland,Australia,澳大利亞,CMA,Cunnamulla ,-28.03,145.622
AU,Queensland,Australia,澳大利亞,CML,Camooweal ,-19.9117,138.125
AU,Queensland,Australia,澳大利亞,CMQ,Clermont ,-22.7731,147.621
AU,Queensland,Australia,澳大利亞,CNC,Coconut Island ,-10.05,143.07
AU,Queensland,Australia,澳大利亞,CNJ,Cloncurry ,-20.6686,140.504
AU,Queensland,Australia,澳大利亞,CNS,Cairns ,-16.8858,145.755
AU,Queensland,Australia,澳大利亞,CQP,Cape Flattery ,-14.9708,145.312
AU,Queensland,Australia,澳大利亞,CRH,Cherrabah ,-28.4301,152.089
AU,Queensland,Australia,澳大利亞,CTL,Charleville ,-26.4133,146.262
AU,Queensland,Australia,澳大利亞,CTN,Cooktown ,-15.4447,145.184
AU,Queensland,Australia,澳大利亞,CUD,Caloundra ,-26.8,153.1
AU,Queensland,Australia,澳大利亞,CUQ,Coen ,-13.7611,143.113
AU,Queensland,Australia,澳大利亞,CXT,Charters Towers ,-20.0431,146.273
AU,Queensland,Australia,澳大利亞,CZY,Cluny ,-24.5167,139.617
AU,Queensland,Australia,澳大利亞,DBY,Dalby ,-27.1553,151.267
AU,Queensland,Australia,澳大利亞,DDN,Delta Downs ,-16.9917,141.317
AU,Queensland,Australia,澳大利亞,DFP,Drumduff ,-16.053,143.012
AU,Queensland,Australia,澳大利亞,DHD,Durham Downs ,-27.075,141.9
AU,Queensland,Australia,澳大利亞,DKI,Dunk Island ,-17.9417,146.14
AU,Queensland,Australia,澳大利亞,DMD,Doomadgee ,-17.9403,138.822
AU,Queensland,Australia,澳大利亞,DNB,Dunbar ,-16.05,142.4
AU,Queensland,Australia,澳大利亞,DRD,Dorunda ,-16.5537,141.824
AU,Queensland,Australia,澳大利亞,DRN,Dirranbandi ,-28.5917,148.217
AU,Queensland,Australia,澳大利亞,DRR,Durrie ,-25.685,140.228
AU,Queensland,Australia,澳大利亞,DVP,Davenport Downs ,-24.15,141.108
AU,Queensland,Australia,澳大利亞,DXD,Dixie ,-15.1175,143.316
AU,Queensland,Australia,澳大利亞,DYA,Dysart ,-22.6222,148.364
AU,Queensland,Australia,澳大利亞,DYM,Diamantina Lakes ,-23.7617,141.145
AU,Queensland,Australia,澳大利亞,EDR,Edward River ,-14.8965,141.609
AU,Queensland,Australia,澳大利亞,EIH,Einasleigh ,-18.5033,144.094
AU,Queensland,Australia,澳大利亞,EMD,Emerald ,-23.5675,148.179
AU,Queensland,Australia,澳大利亞,ERQ,Elrose ,-20.9764,141.007
AU,Queensland,Australia,澳大利亞,GAH,Gayndah ,-25.6144,151.619
AU,Queensland,Australia,澳大利亞,GBP,Gamboola ,-16.55,143.667
AU,Queensland,Australia,澳大利亞,GGD,Gregory Downs ,-18.625,139.233
AU,Queensland,Australia,澳大利亞,GIC,Boigu Island ,-9.23278,142.218
AU,Queensland,Australia,澳大利亞,GKL,Great Keppel Island ,-23.1833,150.942
AU,Queensland,Australia,澳大利亞,GLG,Glengyle ,-24.8083,139.6
AU,Queensland,Australia,澳大利亞,GLM,Glenormiston ,-22.8883,138.825
AU,Queensland,Australia,澳大利亞,GLT,Gladstone ,-23.8697,151.223
AU,Queensland,Australia,澳大利亞,GOO,Goondiwindi ,-28.5214,150.32
AU,Queensland,Australia,澳大利亞,GPD,Mount Gordon ,-19.7726,139.404
AU,Queensland,Australia,澳大利亞,GTT,Georgetown ,-18.305,143.53
AU,Queensland,Australia,澳大利亞,GVP,Greenvale ,-18.9966,145.014
AU,Queensland,Australia,澳大利亞,GYP,Gympie ,-26.2828,152.702
AU,Queensland,Australia,澳大利亞,HAT,Heathlands ,-11.7369,142.577
AU,Queensland,Australia,澳大利亞,HGD,Hughenden ,-20.815,144.225
AU,Queensland,Australia,澳大利亞,HID,Horn Island ,-10.5864,142.29
AU,Queensland,Australia,澳大利亞,HIG,Highbury ,-16.4244,143.146
AU,Queensland,Australia,澳大利亞,HIP,Headingly ,-21.3333,138.283
AU,Queensland,Australia,澳大利亞,HLV,Helenvale ,-15.6858,145.215
AU,Queensland,Australia,澳大利亞,HPE,Hopevale ,-15.2923,145.104
AU,Queensland,Australia,澳大利亞,HTI,Great Barrier Reef ,-20.3581,148.952
AU,Queensland,Australia,澳大利亞,HVB,Hervey Bay ,-25.3189,152.88
AU,Queensland,Australia,澳大利亞,IFF,Iffley ,-18.9,141.217
AU,Queensland,Australia,澳大利亞,IFL,Innisfail ,-17.5594,146.012
AU,Queensland,Australia,澳大利亞,IGH,Ingham ,-18.6606,146.152
AU,Queensland,Australia,澳大利亞,IKP,Inkerman ,-16.275,141.442
AU,Queensland,Australia,澳大利亞,INJ,Injune ,-25.851,148.55
AU,Queensland,Australia,澳大利亞,IRG,Lockhart River ,-12.7869,143.305
AU,Queensland,Australia,澳大利亞,ISA,Mount Isa ,-20.6639,139.489
AU,Queensland,Australia,澳大利亞,ISI,Isisford ,-24.2583,144.425
AU,Queensland,Australia,澳大利亞,JCK,Julia Creek ,-20.6683,141.723
AU,Queensland,Australia,澳大利亞,JUN,Jundah ,-24.8417,143.058
AU,Queensland,Australia,澳大利亞,KCE,Collinsville ,-20.5967,147.86
AU,Queensland,Australia,澳大利亞,KDS,Kamaran Downs ,-24.3388,139.279
AU,Queensland,Australia,澳大利亞,KGY,Kingaroy ,-26.5808,151.841
AU,Queensland,Australia,澳大利亞,KKP,Koolburra ,-15.3189,143.955
AU,Queensland,Australia,澳大利亞,KML,Kamileroi ,-19.375,140.057
AU,Queensland,Australia,澳大利亞,KOH,Koolatah ,-15.8886,142.439
AU,Queensland,Australia,澳大利亞,KPP,Kalpowar ,-14.89,144.22
AU,Queensland,Australia,澳大利亞,KRB,Karumba ,-17.4567,140.83
AU,Queensland,Australia,澳大利亞,KSV,Springvale ,-23.55,140.7
AU,Queensland,Australia,澳大利亞,KUG,Kubin ,-10.225,142.218
AU,Queensland,Australia,澳大利亞,KWM,Kowanyama ,-15.4856,141.751
AU,Queensland,Australia,澳大利亞,LDC,Lindeman Island ,-20.4536,149.04
AU,Queensland,Australia,澳大利亞,LFP,Lakefield ,-14.9207,144.203
AU,Queensland,Australia,澳大利亞,LKD,Lakeland Downs ,-15.8333,144.85
AU,Queensland,Australia,澳大利亞,LLG,Chillagoe ,-17.1428,144.529
AU,Queensland,Australia,澳大利亞,LLP,Linda Downs ,-23.0167,138.7
AU,Queensland,Australia,澳大利亞,LOA,Lorraine ,-18.9933,139.907
AU,Queensland,Australia,澳大利亞,LRE,Longreach ,-23.4342,144.28
AU,Queensland,Australia,澳大利亞,LTP,Lyndhurst ,-19.1958,144.371
AU,Queensland,Australia,澳大利亞,LTV,Lotus Vale Station ,-17.0483,141.376
AU,Queensland,Australia,澳大利亞,LUT,New Laura ,-15.1833,144.367
AU,Queensland,Australia,澳大利亞,LUU,Laura ,-15.55,144.45
AU,Queensland,Australia,澳大利亞,LWH,Lawn Hill ,-18.5683,138.635
AU,Queensland,Australia,澳大利亞,LYT,Lady Elliot Island ,-24.1129,152.716
AU,Queensland,Australia,澳大利亞,LZR,Lizard Island ,-14.6733,145.455
AU,Queensland,Australia,澳大利亞,MBH,Maryborough ,-25.5133,152.715
AU,Queensland,Australia,澳大利亞,MCY,Sunshine Coast ,-26.6033,153.091
AU,Queensland,Australia,澳大利亞,MET,Moreton ,-12.4442,142.638
AU,Queensland,Australia,澳大利亞,MFL,Mount Full Stop ,-19.67,144.885
AU,Queensland,Australia,澳大利亞,MKY,Mackay ,-21.1717,149.18
AU,Queensland,Australia,澳大利亞,MLV,Merluna ,-13.0649,142.454
AU,Queensland,Australia,澳大利亞,MMM,Middlemount ,-22.8025,148.705
AU,Queensland,Australia,澳大利亞,MNQ,Monto ,-24.8858,151.1
AU,Queensland,Australia,澳大利亞,MOV,Moranbah ,-22.0578,148.077
AU,Queensland,Australia,澳大利亞,MRG,Mareeba Airfield,-17.0692,145.419
AU,Queensland,Australia,澳大利亞,MRL,Miners Lake ,46.3834,-82.6331
AU,Queensland,Australia,澳大利亞,MTQ,Mitchell ,-26.4833,147.937
AU,Queensland,Australia,澳大利亞,MVU,Musgrave ,-14.7757,143.505
AU,Queensland,Australia,澳大利亞,MWY,Miranda Downs ,-17.3289,141.886
AU,Queensland,Australia,澳大利亞,MXD,Marion Downs ,-23.3637,139.65
AU,Queensland,Australia,澳大利亞,MYI,Murray Island ,-9.91667,144.055
AU,Queensland,Australia,澳大利亞,NLF,Darnley Island ,-9.58333,143.767
AU,Queensland,Australia,澳大利亞,NMP,New Moon ,-19.2,145.773
AU,Queensland,Australia,澳大利亞,NMR,Nappa Merrie ,-27.5583,141.133
AU,Queensland,Australia,澳大利亞,NSV,Noosa ,-26.4233,153.063
AU,Queensland,Australia,澳大利亞,NTN,Normanton ,-17.6841,141.07
AU,Queensland,Australia,澳大利亞,OBA,Oban ,56.4657,-5.3977
AU,Queensland,Australia,澳大利亞,OKB,Orchid Beach ,-24.9594,153.315
AU,Queensland,Australia,澳大利亞,OKR,Yorke Island ,-9.7528,143.406
AU,Queensland,Australia,澳大利亞,OKY,Oakey Army Aviation Centre,-27.4114,151.735
AU,Queensland,Australia,澳大利亞,ONG,Mornington Island ,-16.6625,139.178
AU,Queensland,Australia,澳大利亞,ONR,Monkira ,-24.8167,140.533
AU,Queensland,Australia,澳大利亞,OOL,Gold Coast  (Coolangatta ),-28.1644,153.505
AU,Queensland,Australia,澳大利亞,OOR,Mooraberree ,-25.25,140.983
AU,Queensland,Australia,澳大利亞,OPI,Oenpelli ,-12.325,133.006
AU,Queensland,Australia,澳大利亞,ORS,Orpheus Island Resort Waterport,-18.634,146.5
AU,Queensland,Australia,澳大利亞,OSO,Osborne Mine ,-22.0817,140.555
AU,Queensland,Australia,澳大利亞,OXO,Orientos ,-28.0598,141.536
AU,Queensland,Australia,澳大利亞,OXY,Morney ,-25.3583,141.433
AU,Queensland,Australia,澳大利亞,PHQ,The Monument ,-21.8111,139.924
AU,Queensland,Australia,澳大利亞,PMK,Palm Island ,-18.7553,146.581
AU,Queensland,Australia,澳大利亞,PPP,Whitsunday Coast ,-20.495,148.552
AU,Queensland,Australia,澳大利亞,RCM,Richmond ,-20.7019,143.115
AU,Queensland,Australia,澳大利亞,RKY,Rokeby ,-13.6434,142.641
AU,Queensland,Australia,澳大利亞,RLP,Rosella Plains ,-18.4253,144.459
AU,Queensland,Australia,澳大利亞,RMA,Roma ,-26.545,148.775
AU,Queensland,Australia,澳大利亞,ROH,Robinhood ,-18.845,143.71
AU,Queensland,Australia,澳大利亞,ROK,Rockhampton ,-23.3819,150.475
AU,Queensland,Australia,澳大利亞,RSB,Roseberth ,-25.8333,139.65
AU,Queensland,Australia,澳大利亞,RTP,Rutland Plains ,-15.6433,141.843
AU,Queensland,Australia,澳大利亞,SBR,Saibai Island ,-9.37833,142.625
AU,Queensland,Australia,澳大利亞,SCG,Spring Creek ,-18.6333,144.567
AU,Queensland,Australia,澳大利亞,SGO,St George ,-28.0497,148.595
AU,Queensland,Australia,澳大利亞,SHQ,Southport ,-27.9221,153.372
AU,Queensland,Australia,澳大利亞,SNH,Stanthorpe ,-28.6203,151.991
AU,Queensland,Australia,澳大利亞,SRM,Sandringham Station ,-24.0568,139.082
AU,Queensland,Australia,澳大利亞,SRR,Dunwich ,-27.5167,153.428
AU,Queensland,Australia,澳大利亞,SSP,Silver Plains ,-13.9754,143.554
AU,Queensland,Australia,澳大利亞,STF,Stephens Island ,-9.51,143.55
AU,Queensland,Australia,澳大利亞,STH,Strathmore ,-17.85,142.567
AU,Queensland,Australia,澳大利亞,SVM,St Pauls Mission ,-10.3667,142.117
AU,Queensland,Australia,澳大利亞,SYU,Warraber Island ,-10.2083,142.825
AU,Queensland,Australia,澳大利亞,TAN,Tangalooma ,-27.13,153.363
AU,Queensland,Australia,澳大利亞,TDR,Theodore ,-24.9933,150.093
AU,Queensland,Australia,澳大利亞,THG,Thangool ,-24.4939,150.576
AU,Queensland,Australia,澳大利亞,TQP,Trepell ,-21.835,140.888
AU,Queensland,Australia,澳大利亞,TSV,Townsville ,-19.2525,146.765
AU,Queensland,Australia,澳大利亞,TWB,Toowoomba City Aerodrome,-27.5428,151.916
AU,Queensland,Australia,澳大利亞,TWN,Tewantin ,-26.388,153.028
AU,Queensland,Australia,澳大利亞,TWP,Torwood ,-17.3633,143.75
AU,Queensland,Australia,澳大利亞,TXR,Tanbar ,-25.8478,141.928
AU,Queensland,Australia,澳大利亞,TYG,Thylungra ,-26.0833,143.467
AU,Queensland,Australia,澳大利亞,UBB,Mabuiag Island ,-9.95,142.183
AU,Queensland,Australia,澳大利亞,UDA,Undara ,-18.2,144.6
AU,Queensland,Australia,澳大利亞,ULP,Quilpie ,-26.6122,144.253
AU,Queensland,Australia,澳大利亞,UTB,Muttaburra ,-22.5833,144.533
AU,Queensland,Australia,澳大利亞,VNR,Vanrook ,-16.9633,141.95
AU,Queensland,Australia,澳大利亞,WAN,Waverney ,-25.3563,141.925
AU,Queensland,Australia,澳大利亞,WAZ,Warwick ,-28.1494,151.943
AU,Queensland,Australia,澳大利亞,WDI,Wondai ,-26.2833,151.858
AU,Queensland,Australia,澳大利亞,WEI,Weipa ,-12.6786,141.925
AU,Queensland,Australia,澳大利亞,WIN,Winton ,-22.3636,143.086
AU,Queensland,Australia,澳大利亞,WLE,Miles ,-26.8083,150.175
AU,Queensland,Australia,澳大利亞,WNR,Windorah ,-25.4131,142.667
AU,Queensland,Australia,澳大利亞,WON,Wondoola ,-18.575,140.892
AU,Queensland,Australia,澳大利亞,WPK,Wrotham Park ,-16.6583,144.002
AU,Queensland,Australia,澳大利亞,WSY,Whitsunday ,-20.2761,148.755
AU,Queensland,Australia,澳大利亞,WTB,Toowoomba Wellcamp ,-27.5583,151.793
AU,Queensland,Australia,澳大利亞,XMY,Yam Island ,-9.90111,142.776
AU,Queensland,Australia,澳大利亞,XTG,Thargomindah ,-27.9864,143.811
AU,Queensland,Australia,澳大利亞,XTO,Taroom ,-25.8017,149.9
AU,Queensland,Australia,澳大利亞,XTR,Tara ,-27.1567,150.477
AU,Queensland,Australia,澳大利亞,ZBL,Biloela ,-24.4,150.51
AU,Queensland,Australia,澳大利亞,ZBO,Bowen ,-20.0183,148.215
AU,Queensland,Australia,澳大利亞,ZGL,South Galway ,-25.6833,142.108
AU,South Australia,Australia,澳大利亞,ADL,Adelaide ,-34.945,138.531
AU,South Australia,Australia,澳大利亞,ADO,Andamooka ,-30.4383,137.137
AU,South Australia,Australia,澳大利亞,AMT,Amata ,-26.1083,131.207
AU,South Australia,Australia,澳大利亞,AWN,Alton Downs ,-26.5333,139.267
AU,South Australia,Australia,澳大利亞,CCW,Cowell ,-33.6667,136.892
AU,South Australia,Australia,澳大利亞,CED,Ceduna ,-32.1306,133.71
AU,South Australia,Australia,澳大利亞,CFH,Clifton Hills ,-27.0183,138.892
AU,South Australia,Australia,澳大利亞,CPD,Coober Pedy ,-29.04,134.721
AU,South Australia,Australia,澳大利亞,CRJ,Coorabie ,-31.8944,132.296
AU,South Australia,Australia,澳大利亞,CVC,Cleve ,-33.7097,136.505
AU,South Australia,Australia,澳大利亞,CWR,Cowarie ,-27.7117,138.328
AU,South Australia,Australia,澳大利亞,DLK,Dulkaninna ,-29.0133,138.481
AU,South Australia,Australia,澳大利亞,ERB,Pukatja  (Ernabella ),-26.2633,132.182
